bedrooms,bathrooms,floors,waterfront,view,condition,grade,zipcode,sale_year,sale_month,was_renovated,effective_year,effective_age,price_log,sqft_living_log,sqft_lot_log,sqft_living15_log,sqft_lot15_log
3,1.0,1.0,0,0,3,6,98011,2015,3,0,1936,79,12.644330802262578,7.123672785204607,8.881141619321468,7.645397699428633,9.049584593096789
3,1.75,1.0,0,0,3,7,98014,2015,2,0,1980,35,12.660331092405906,7.252053951852814,9.624765221455819,7.479299637782834,9.638088688324805
3,1.75,1.0,0,0,3,8,98023,2014,12,0,1985,29,12.464394133593954,7.273092595999522,8.993551586299981,7.490529402060711,8.921190556249368
2,2.25,2.0,0,0,3,8,98112,2014,6,0,2004,10,13.079457964073546,7.115582126184454,6.838405200847344,7.115582126184454,6.970730078143525
5,1.5,1.0,0,0,4,7,98033,2014,11,0,1966,48,13.1421679654829,7.346655163176539,9.18512512283512,7.58629630715272,9.18512512283512
3,2.0,1.0,0,0,4,8,98072,2014,7,0,1967,47,12.899222326086994,7.473637108496206,8.83579236650274,7.421177528595393,9.521568058002977
4,3.5,2.0,0,0,3,11,98029,2015,4,0,2004,11,14.187074804051692,8.517393171418904,10.545683485467018,8.25608813381491,9.801177933711559
5,2.0,1.5,0,0,4,7,98122,2014,10,0,1913,101,13.429849547739444,7.669028288589683,8.517393171418904,7.501634457883413,8.38958706681109
6,3.0,2.5,0,0,4,10,98112,2014,5,0,1906,108,14.375126917328105,8.163656176168432,8.658866349732383,8.146419323098003,8.658866349732383
3,1.75,1.0,0,0,4,8,98030,2014,8,0,1967,47,12.721888795877375,7.606387389772652,9.1503780308035,7.0909098220799835,9.018089684104343
5,2.5,1.0,0,0,5,8,98058,2014,6,0,1978,36,13.038983942375959,8.128880142125638,9.186150133174966,7.766840537085513,9.169622538697624
4,2.25,1.0,0,0,3,8,98006,2014,5,0,1966,48,12.994532278619134,7.6783263565068856,9.002085433155724,7.523481312573497,9.105090961257085
2,2.0,1.0,0,0,3,8,98053,2015,3,0,2006,9,12.929387666131456,7.170888478512505,8.001019961323651,7.32052696227274,8.262816937670928
3,1.5,2.0,0,0,4,6,98002,2014,11,0,1985,29,12.128116509451258,7.155396301896734,8.302017809751204,7.048386408721883,8.412054873292933
3,2.0,1.0,0,0,4,7,98003,2015,4,0,1975,40,12.565497305532237,7.518064181233078,9.004668301573977,7.3783837129967145,8.812992231969966
4,2.5,2.0,0,0,3,7,98038,2015,5,0,2002,13,12.952762962683588,8.071218539969863,8.808668062106715,7.8674885686991285,8.781248333236862
3,2.25,2.0,0,0,3,9,98042,2015,3,0,1985,30,12.919024904363686,7.937731775260109,10.473421354781692,7.937731775260109,10.520266516204924
2,1.0,1.0,0,2,4,7,98198,2014,10,0,1949,65,12.632976296995821,7.237778191923443,9.902937401230647,7.855932199718614,9.258273025731485
4,2.5,2.0,0,0,3,8,98038,2015,4,0,2005,10,12.79358427261286,7.8636512654486515,8.55429627936774,7.8674885686991285,8.55429627936774
3,2.5,2.0,0,0,3,8,98053,2014,7,0,2002,12,13.235693848424024,7.581209826196346,8.70930004894499,7.816416983691801,8.803424211600703
3,1.0,1.0,0,0,3,6,98053,2014,8,0,1970,44,12.467959873156758,7.1316985104669115,9.966650127493768,7.1316985104669115,9.793728488543389
3,1.0,1.0,0,0,3,6,98053,2014,11,0,1970,44,12.861001210669146,7.1316985104669115,9.966650127493768,7.1316985104669115,9.793728488543389
1,1.0,1.0,0,0,3,4,98106,2014,10,0,1945,69,12.144202560946876,6.311734809152915,9.701738498076075,7.00397413672268,9.13140538388804
4,3.25,1.5,0,0,3,8,98112,2014,6,0,1926,88,13.948292544854452,7.824445930877619,8.665957964681349,8.208219383496834,8.902591637374087
3,1.0,1.0,0,0,4,6,98045,2014,10,0,1927,87,12.449022745701502,7.1316985104669115,9.219795530746937,7.170888478512505,9.219795530746937
4,2.75,2.0,0,0,3,9,98004,2014,7,1,2003,11,13.98525417643287,8.013343181386672,9.062188330952324,8.026496938945412,9.568294497413296
4,1.75,1.0,0,0,5,7,98117,2014,5,0,1921,93,13.36169676322113,7.403061091090091,8.352554369474591,7.170888478512505,8.352554369474591
3,1.75,2.0,0,0,3,7,98188,2015,4,1,1979,36,12.779875885354993,7.534228326274089,9.018089684104343,7.208600337960199,9.07280095795412
3,2.5,3.5,0,0,3,8,98105,2015,1,0,1998,17,13.206706364071684,7.473637108496206,7.470793774195062,7.438971592395862,7.451241684987676
3,1.5,2.0,0,0,3,7,98144,2015,4,0,1998,17,12.904209855160254,7.186144304522325,8.053887083618223,7.186144304522325,8.00736706798333
4,1.5,1.5,0,0,3,7,98199,2014,12,0,1910,104,13.26212705890841,7.266128779556451,8.33423142973486,7.313886831633462,8.294299608857235
3,1.75,1.0,0,0,4,7,98042,2014,7,0,1977,37,12.283038316285214,7.365812837209472,9.18049952996516,7.365812837209472,9.204624064980074
4,3.5,2.0,0,0,3,11,98059,2014,6,0,2004,10,13.997832948091215,8.335911094196945,9.184919994629272,8.4252971767117,9.267665438595452
4,3.25,2.0,0,4,3,9,98177,2014,5,1,2015,-1,13.652992804936396,8.036249942132116,8.816556768641856,7.611347717403621,8.803424211600703
3,2.0,2.0,0,0,3,7,98126,2014,5,0,2004,10,12.380030154325457,6.928537818164665,7.094234845924755,7.215975002651466,7.317876198626496
4,1.75,1.5,0,0,3,8,98112,2015,4,0,1912,103,13.345508528717259,7.687538766201629,8.39660622842712,7.544861068658458,8.38958706681109
5,3.25,2.0,0,0,4,8,98105,2014,7,0,1997,17,13.919871474189012,8.11701408773731,8.294299608857235,7.390798521735676,8.294299608857235
3,2.5,2.0,0,2,3,9,98136,2014,5,0,1995,19,13.617060838751888,7.828436359157585,8.61323037961318,7.490529402060711,8.716044050161402
3,2.5,1.0,0,0,3,8,98108,2014,12,0,1974,40,12.779875885354993,7.53955882930103,8.57376254290413,7.616283561580385,8.535622326884605
4,1.5,1.0,0,0,3,8,98125,2015,3,0,1960,55,13.112315061750808,7.501634457883413,8.987071812848821,7.5126175446745105,8.957252944288902
5,2.5,2.0,0,0,4,11,98006,2015,3,0,1991,24,14.077875591662238,8.335911094196945,10.413642951751815,8.449128460502108,10.544314595896374
3,2.5,2.0,0,0,3,7,98144,2014,5,0,1954,60,12.896092440915037,7.7102051944325325,8.294299608857235,7.1785454837637,8.294299608857235
4,2.5,2.0,0,0,3,9,98052,2014,7,0,2006,8,13.635188201437066,8.202756381655638,8.959954084268098,8.055475141757274,8.770749549138642
6,2.75,1.0,0,0,4,8,98005,2014,10,0,1967,47,13.465954500233115,7.9483852851118995,9.26672070541229,7.630946580890459,9.282288871288767
4,1.5,2.0,0,0,4,8,98122,2015,5,0,1900,115,13.345508528717259,7.659642954564682,8.517393171418904,7.5126175446745105,8.517393171418904
4,2.5,2.0,0,0,3,8,98074,2015,2,0,1990,25,13.217675375388819,7.645397699428633,8.843182098022606,7.601402334583733,8.87514731685335
3,1.5,1.0,0,0,4,7,98126,2014,5,0,1940,74,13.199326270390594,7.8636512654486515,8.534246945982066,7.186144304522325,8.294299608857235
2,1.0,1.0,0,0,4,7,98103,2014,6,0,1920,94,13.159661088928443,6.7226297948554485,7.944846711001996,7.2868764117507,8.055475141757274
4,2.5,2.0,0,0,3,7,98038,2015,1,0,1996,19,12.647551406590285,7.588829878307813,9.075093222568157,7.588829878307813,9.052399183907607
4,2.5,1.0,0,0,2,7,98023,2015,4,0,1968,47,12.628070334272698,7.550135342488429,8.853808274977197,7.3783837129967145,8.936035096566041
4,2.75,1.5,0,0,3,8,98058,2014,7,0,1963,51,12.886643575525625,7.878912912297133,10.465129857127469,7.83241092718792,10.462731842903445
4,1.5,1.0,0,0,3,6,98198,2014,11,0,1969,45,12.524530013005734,7.384610383176974,8.8427489162961,7.186144304522325,8.947025655972697
3,3.25,2.0,0,0,3,8,98029,2014,8,0,2003,11,13.017005083966255,7.479299637782834,7.530479995245536,7.252053951852814,7.226936018493289
2,1.0,1.0,0,0,3,7,98133,2014,9,0,1955,59,12.688501881189456,6.976348070447749,8.699681400989514,7.307202314764738,8.938925271988273
5,3.25,2.0,0,2,5,11,98199,2015,4,0,1928,87,14.843343022353025,8.431853144249223,9.456731590010083,7.979681302387741,9.060679597421776
4,1.0,1.5,0,0,4,7,98103,2014,7,0,1906,108,13.244582780038517,7.340186835320115,7.8050670442584895,7.1631723908466425,8.119993827725105
4,1.75,2.0,0,0,4,7,98133,2014,7,0,1960,54,12.829336379587506,7.372118028337787,8.97727273946428,7.450660796211539,8.987071812848821
2,2.0,1.5,0,1,4,8,98119,2014,7,0,1927,87,13.326121846238388,7.065613363597717,7.544861068658458,7.6783263565068856,8.294299608857235
4,2.25,1.0,0,0,4,8,98072,2014,11,0,1981,33,13.327751835792448,7.9658927350845286,9.210040326967182,7.787796878181171,9.267193183568965
4,1.75,1.0,0,0,4,8,98006,2015,5,0,1964,51,13.296318365198623,7.828436359157585,9.103868127465667,7.828436359157585,9.097395612960048
2,1.0,1.0,0,0,3,7,98074,2014,8,0,1983,31,12.994532278619134,7.155396301896734,9.399885773859458,7.155396301896734,9.254644297532707
3,1.5,1.0,0,3,3,8,98166,2015,3,0,1954,61,12.959846800844963,7.359467638255621,9.426499589515949,7.664346632098617,9.426499589515949
2,1.0,1.0,0,0,3,6,98115,2014,9,0,1912,102,12.91657092142417,6.608000625296087,8.761080103868347,7.496097345175956,8.761080103868347
3,1.5,1.0,0,0,4,7,98007,2014,8,0,1955,59,13.064736383209516,7.462214939768189,9.109303827798412,7.237778191923443,9.187174093944343
3,2.5,3.0,0,0,3,8,98119,2014,6,0,2010,4,13.064736383209516,7.074116816197362,7.141245122350491,7.074116816197362,7.87587915949631
5,2.75,1.0,0,3,4,9,98177,2014,10,0,1959,55,14.038654909278163,7.993282328101591,10.250652418696085,7.9865049385539955,10.054103420843255
3,1.75,1.0,0,0,4,7,98126,2014,7,0,1945,69,12.928781055513184,7.53955882930103,8.657476736863293,7.01301578963963,8.556798446008598
3,1.0,1.0,0,0,3,8,98117,2015,4,1,2015,0,13.482832514280924,7.048386408721883,8.517393171418904,7.057036981697891,8.517393171418904
3,1.0,1.0,0,0,4,7,98008,2014,8,0,1959,55,12.959846800844963,7.186144304522325,8.864605368075784,7.32052696227274,9.105090961257085
4,2.0,1.0,0,0,5,6,98166,2014,8,0,1944,70,12.611537753638338,7.403061091090091,8.881975184248867,7.403061091090091,9.012011377036412
3,2.0,1.0,0,0,4,7,98038,2015,5,0,1992,23,12.445093483000798,7.293697720601438,8.94832604627298,7.365812837209472,8.920121751872404
3,1.0,1.0,0,0,4,6,98001,2015,2,0,1961,54,12.092349482427034,6.803505257608338,9.260272740724393,7.2868764117507,9.27275163209758
3,1.75,1.0,0,0,5,8,98119,2014,11,0,1910,104,13.592368256649284,7.32052696227274,8.188966863648876,7.170888478512505,8.188966863648876
3,1.0,1.0,0,0,4,6,98115,2014,9,0,1922,92,12.948012371209098,7.273092595999522,8.6347984334905,7.155396301896734,8.6347984334905
2,1.0,1.0,0,0,3,7,98028,2015,3,0,1940,75,12.675766851909591,7.2305631534092925,9.13259502335133,7.534228326274089,9.405824915296419
2,1.5,1.0,0,1,3,7,98125,2015,3,0,1944,71,12.765691290604371,7.048386408721883,8.929700114313448,7.555381944240273,9.005282288208358
6,2.75,1.0,0,4,5,9,98075,2014,5,0,1959,55,13.782988399316032,8.191740021277457,9.774574052442789,7.969357742016346,9.551160286590816
3,2.0,3.0,0,0,3,7,98107,2015,2,0,2000,15,13.104201443434462,7.1316985104669115,7.175489713624222,7.186144304522325,7.175489713624222
3,2.5,2.0,0,0,3,9,98075,2015,4,0,2002,13,13.762110836088922,8.163656176168432,9.192685436737461,8.163656176168432,9.267571005430455
3,2.5,2.0,0,0,3,8,98117,2014,9,1,2004,10,13.710151153416941,7.72356247227797,9.167224080902555,7.462214939768189,9.234154550075438
3,1.75,1.0,0,0,4,7,98042,2015,3,0,1977,38,12.506180941677357,7.951911381854188,9.19023970026918,7.409136443920128,9.16858043772795
3,1.5,1.0,0,0,3,7,98023,2014,6,0,1980,34,12.19602736016897,7.266128779556451,8.902183446335016,7.266128779556451,9.07383312732152
2,1.0,1.0,0,0,3,7,98166,2014,11,0,1953,61,12.429220196836383,7.259116128097101,9.959820625876288,7.107425474110705,9.062536177207788
4,2.5,2.0,0,0,3,8,98029,2014,7,0,2004,10,13.329379172803593,7.659642954564682,8.221747728346623,7.682943169878292,8.221747728346623
3,2.5,2.0,0,0,3,8,98029,2014,9,0,1988,26,13.217675375388819,7.640603826393634,8.955448122347393,7.701200180857446,8.918917979908679
2,2.5,2.0,0,0,3,7,98188,2014,10,0,1987,27,12.154784614286667,7.223295679562314,8.142936010432265,7.223295679562314,7.744569809354496
4,2.25,1.0,0,0,3,8,98006,2014,10,0,1984,30,13.351888125506433,7.550135342488429,9.321165927065067,7.754052639035757,9.203819154985917
3,1.75,1.0,0,0,5,7,98028,2014,10,0,1955,59,12.980802117227352,7.415175109613295,9.024251728612985,7.415175109613295,9.157993891603974
3,1.0,1.0,0,0,4,7,98126,2014,10,0,1964,50,12.93816646322646,7.1785454837637,8.33423142973486,7.02197642307216,8.334951631422454
3,2.5,1.0,0,0,3,7,98105,2014,6,0,1926,88,13.217675375388819,7.518064181233078,8.01829613851552,7.484930283289661,8.294299608857235
1,0.75,1.0,0,1,3,7,98178,2015,1,0,1991,24,12.513561021741964,6.947937068614969,8.705331133531631,7.353081920515432,8.639587799629844
3,2.5,2.0,0,0,3,10,98072,2014,6,0,1988,26,13.407543823396258,7.8674885686991285,10.463131911491967,8.026496938945412,10.475257746929474
3,2.0,1.0,0,0,5,7,98006,2014,10,0,1971,43,13.1421679654829,7.596392304064196,8.910045761473558,7.659642954564682,8.773848885262895
3,2.0,1.0,0,0,4,8,98166,2014,9,0,1965,49,13.180634172318978,8.033009498596668,9.781376414141157,7.650168700845001,9.62251624577579
3,1.0,1.0,0,0,3,7,98072,2014,10,0,1970,44,12.779875885354993,7.0909098220799835,9.680406499268875,7.581209826196346,9.648659816955295
4,1.0,1.0,0,0,3,7,98148,2015,2,0,1955,60,12.449022745701502,7.1316985104669115,9.116359308505288,7.13966033596492,9.1248914101437
4,2.75,2.0,0,0,3,10,98052,2014,7,0,1990,24,13.579789490265188,7.878912912297133,9.105090961257085,8.000014093678072,9.120196822123217
5,1.75,2.0,0,0,5,8,98004,2014,12,0,1952,62,13.451668563394815,7.490529402060711,9.141633173966392,7.518064181233078,9.170871628065816
2,2.0,1.0,0,0,2,7,98148,2014,11,0,1954,60,12.449022745701502,7.039660349862076,9.036106025364846,7.030857476116121,9.145908511816794
3,2.25,1.5,0,0,3,7,98072,2014,7,0,1985,29,12.923914877701906,7.490529402060711,8.664750755773852,7.669028288589683,8.958025443361693
4,2.75,1.0,0,0,4,7,98117,2014,6,0,1940,74,13.384729180332174,7.555381944240273,9.713113662551345,7.741099090035366,9.018089684104343
4,1.75,1.5,0,0,4,7,98103,2015,3,0,1913,102,13.42246945133505,7.333676395657684,8.193123721512068,7.409136443920128,8.343077871169383
2,2.5,2.0,0,0,3,8,98122,2014,7,0,2007,7,12.715564380061343,6.957497370876951,6.937314081223682,7.208600337960199,8.188966863648876
3,1.75,1.0,0,0,4,7,98031,2015,2,0,1976,39,12.611541086966115,7.456454555176209,8.839421607620602,7.576097340623111,8.881975184248867
4,1.5,1.0,0,0,4,7,98006,2014,8,0,1954,60,12.676079399771027,7.00397413672268,9.377971213360134,7.2305631534092925,9.375600540841843
5,2.25,1.0,0,0,4,7,98059,2015,5,0,1963,52,12.744029856388185,7.650168700845001,9.280519206597429,7.650168700845001,9.280519206597429
4,2.5,2.0,0,0,3,9,98072,2015,3,0,1992,23,13.53165581858688,7.937731775260109,11.188717711168998,7.732369222284388,10.502900810345617
5,3.5,2.0,0,3,3,10,98040,2014,6,0,2008,6,14.363632544508476,8.517393171418904,10.186445986151496,8.119993827725105,9.764168012286715
1,0.5,1.0,0,0,3,6,98126,2014,8,0,1910,104,12.449022745701502,6.78105762593618,7.404279118037268,7.252053951852814,8.0040315078527
3,2.5,2.0,0,0,3,7,98155,2014,11,0,1991,23,12.404927602627597,7.293697720601438,9.141847375530883,7.215975002651466,9.069352678675205
5,3.25,2.0,0,2,3,10,98033,2015,4,0,2006,9,14.166168133802548,8.281723990411392,9.344783848525674,7.635786861395585,9.282847062762931
3,1.0,1.0,0,0,3,7,98168,2014,11,0,1956,58,12.292254928916668,6.8885724595653635,9.458215559509576,7.266128779556451,9.103534367658373
4,1.0,1.5,0,0,3,7,98155,2014,12,0,1950,64,12.791080452981857,7.687538766201629,9.270305953143616,7.215975002651466,9.161150127785412
4,2.75,2.0,0,0,3,11,98059,2014,10,0,2003,11,13.641158361294979,8.019941687677365,9.514879561494386,8.25088114470065,9.40943710213184
5,3.75,2.0,0,0,3,9,98077,2014,5,0,1985,29,13.710151153416941,8.326274787396764,12.328630928191247,8.326274787396764,10.92092593841513
4,1.75,1.5,0,0,4,7,98042,2014,10,0,1972,42,12.230770136157428,7.523481312573497,11.087374989598707,7.467942332285852,10.620033826524304
3,2.5,2.0,0,0,2,7,98042,2015,1,0,1993,22,12.230770136157428,7.3783837129967145,8.895081531754167,7.252053951852814,9.105090961257085
2,1.5,2.0,0,0,3,7,98108,2015,4,0,1951,64,13.122365377402328,7.635786861395585,8.600246746551523,7.635786861395585,8.613593685702552
4,2.5,2.0,0,0,3,7,98059,2015,1,0,2001,14,13.1421679654829,8.064950891749143,8.595264726836392,7.8674885686991285,8.59489469908009
6,4.25,2.0,0,0,4,9,98077,2014,6,0,2002,12,13.942144089954521,8.839421607620602,12.407857719841504,8.335911094196945,12.493459674460896
4,2.25,2.0,0,0,3,7,98109,2015,4,0,1908,107,14.250535115562965,7.878912912297133,8.006700845440367,7.555381944240273,8.006700845440367
3,1.5,1.0,0,0,3,6,98038,2014,7,0,1953,61,12.25486757159303,7.560601162768557,11.018875014565939,7.388327859577107,11.018875014565939
3,1.75,1.0,0,0,3,8,98052,2014,12,0,1981,33,13.30051123642657,7.616283561580385,10.391024078324165,7.976251943745623,10.439717730523846
2,1.0,1.5,0,0,3,6,98092,2014,10,0,1932,82,12.899222326086994,7.039660349862076,11.528109600295268,7.365812837209472,11.528109600295268
3,1.0,1.0,0,0,5,7,98155,2014,8,0,1952,62,12.928781055513184,7.415175109613295,8.852664927703866,7.237778191923443,8.903815211722922
2,1.5,3.0,0,0,3,7,98133,2015,3,0,2005,10,12.611374406964662,7.237778191923443,7.471363088187097,7.201170883281678,7.471363088187097
4,3.0,1.5,0,0,3,8,98105,2015,4,1,2003,12,13.893398021690297,7.820439515262181,8.372398606513004,7.581209826196346,8.36287583103188
4,2.5,2.0,0,0,3,9,98031,2014,11,0,1990,24,12.95394709264047,7.844240718141811,9.085343881801498,7.875119281040293,9.327056171672144
3,2.0,1.0,0,0,4,6,98033,2014,7,0,1968,46,12.923914877701906,7.147559271189454,9.232884336411077,7.293697720601438,9.18512512283512
4,3.25,2.0,0,3,3,10,98144,2014,5,1,2014,0,14.151983508870947,8.000014093678072,8.853808274977197,7.696667081526462,8.476579508530941
3,2.0,1.0,0,0,4,8,98023,2014,7,0,1974,40,12.409017571151187,7.293697720601438,8.987321812850125,7.591357046698551,8.987321812850125
4,3.0,1.5,0,0,4,10,98011,2014,7,0,1990,24,13.487007879880162,8.174984532943087,9.419628376999952,8.061802274538348,9.46792399660393
2,1.0,1.0,0,0,2,6,98118,2014,10,0,1935,79,12.660331092405906,6.660575149839686,8.881975184248867,7.467942332285852,8.881975184248867
2,2.5,2.0,0,0,3,7,98003,2015,2,0,1987,28,12.164995410105396,7.237778191923443,7.172424577124845,7.237778191923443,7.627057417018934
4,2.5,2.0,0,0,3,8,98056,2014,9,0,2005,9,13.02805489573287,7.80016307039296,8.517593111437565,7.72356247227797,8.517593111437565
3,1.5,1.5,0,0,3,8,98116,2014,5,0,1931,83,13.167338655091122,7.13966033596492,8.0507033814703,7.438971592395862,8.338305731356565
3,2.25,2.0,0,0,4,7,98002,2014,10,1,1983,31,12.429220196836383,7.403061091090091,8.394121193826242,7.115582126184454,8.799812469525556
3,3.0,1.5,0,0,3,7,98055,2015,1,1,2012,3,12.591338447675579,7.421177528595393,8.323851131338817,6.918695219020472,8.323851131338817
3,2.25,1.0,0,0,3,8,98115,2014,10,0,1961,53,13.102162710901053,7.7752758464868625,8.699681400989514,7.427144133408616,8.881975184248867
4,1.0,1.0,0,0,3,7,98126,2014,9,0,1971,43,12.644330802262578,6.93828448401696,8.657129031713755,7.1316985104669115,8.657129031713755
3,1.5,1.0,0,0,5,7,98022,2014,7,0,1961,53,12.487488878546145,7.353081920515432,9.258177701390343,7.244941546337007,9.258177701390343
4,1.75,1.0,0,0,4,7,98052,2014,8,0,1968,46,12.904209855160254,7.403061091090091,9.259225769705994,7.427144133408616,8.942591637231851
2,2.5,1.0,0,3,3,8,98022,2014,5,0,2007,7,13.465954500233115,7.696667081526462,12.145265819615581,7.901377353792616,11.3497357222923
4,2.5,2.0,0,0,3,10,98038,2014,11,0,2005,9,13.286946874215568,8.068089626278244,8.979920411691197,8.068089626278244,8.889583991794973
3,1.5,1.0,0,0,3,7,98188,2014,12,0,1964,50,12.301160073254369,7.0909098220799835,9.036582045842716,7.659642954564682,9.392745258631441
3,2.25,2.0,0,0,4,8,98115,2014,8,0,1975,39,13.527829818844937,7.719129840906732,8.57583938684897,7.714677473800927,8.881975184248867
2,1.75,1.0,0,0,4,7,98199,2014,8,0,1904,110,13.077368103521614,7.581209826196346,8.699681400989514,7.409136443920128,8.699681400989514
3,1.0,1.0,0,0,3,7,98188,2014,7,0,1958,56,12.04355959836804,7.1316985104669115,8.855948534052018,7.32052696227274,9.346705246496699
4,2.25,1.0,0,0,4,9,98092,2014,6,0,1986,28,13.102060665086476,7.878912912297133,10.371677037216255,7.930565854233965,10.473506185614923
2,2.25,1.5,0,4,4,9,98117,2014,6,0,1936,78,14.130322027731049,7.8083230503910555,9.737491998340946,7.72356247227797,8.832295859444011
3,2.5,2.0,0,0,3,7,98038,2015,3,0,1996,19,12.675923138051079,7.438971592395862,8.853808274977197,7.576097340623111,8.853808274977197
2,1.0,1.0,0,0,3,5,98108,2014,11,0,1938,76,12.247300957492316,6.734591659972948,8.343077871169383,6.7226297948554485,8.517393171418904
4,2.0,1.0,0,0,3,6,98117,2014,11,1,1973,41,12.923914877701906,7.550135342488429,8.537191877922927,7.115582126184454,8.537191877922927
4,2.75,1.0,0,3,3,7,98125,2014,7,0,1969,45,13.28787951079572,7.6783263565068856,8.344267356262645,7.804251383528112,8.70201162840878
3,1.75,1.0,0,0,5,8,98006,2015,4,0,1961,54,13.381647518543097,7.384610383176974,9.233079858945672,7.7279755421055585,9.082620630373812
3,2.5,2.0,0,0,3,8,98092,2014,6,0,1998,16,12.449022745701502,7.450660796211539,8.731497794063243,7.450660796211539,8.734238184268579
4,2.75,2.0,0,0,3,8,98072,2014,8,0,2004,10,13.049794835104816,7.692113339595466,8.091933455979893,7.692113339595466,8.194229304819817
4,1.75,1.0,0,0,5,8,98006,2015,1,0,1958,57,13.340696979437066,8.013343181386672,9.279399907907678,7.7102051944325325,9.575052927597383
3,1.75,1.0,0,0,3,7,98030,2014,9,0,1991,23,12.631343648903034,7.591357046698551,9.19023970026918,7.396948602621014,8.942591637231851
3,2.5,2.0,0,0,4,7,98199,2014,10,1,2007,7,13.332625923631754,7.53955882930103,8.612685172875459,7.115582126184454,8.612685172875459
3,1.75,1.0,0,0,4,7,98125,2014,5,0,1947,67,12.991687332961895,7.384610383176974,8.776630098427717,7.115582126184454,8.99230873254815
4,3.0,2.0,0,0,3,9,98109,2014,9,1,2014,0,14.062371417145494,8.089789175789319,8.412054873292933,7.787796878181171,8.516392871245468
5,3.25,2.0,0,2,3,9,98177,2014,11,0,1979,35,13.81049902116535,8.286773231131251,8.990939806940807,7.83241092718792,9.01371703047137
4,2.5,2.0,0,4,5,12,98177,2014,6,1,1985,29,14.272936037914342,8.427487278331744,11.218393317568365,8.24564690087386,11.218393317568365
5,2.75,1.5,0,0,3,7,98117,2015,4,0,1911,104,13.361381852676738,7.8713112033234065,8.612685172875459,7.490529402060711,8.612685172875459
3,1.0,1.0,0,0,4,7,98031,2014,7,0,1970,44,12.278397958261774,7.074116816197362,9.105090961257085,7.1631723908466425,9.026056891868688
3,2.5,3.0,0,0,3,7,98115,2014,10,0,2003,11,13.180634172318978,7.2196420401307355,6.994849985833071,7.215975002651466,7.025538314638521
2,1.0,1.0,0,0,4,6,98106,2015,3,0,1943,72,12.59473402514672,6.580639137284949,8.325063693631197,6.90875477931522,8.716207971151853
3,2.25,1.0,0,0,3,7,98032,2015,3,0,1981,34,12.409017571151187,7.208600337960199,8.821142236331891,7.2868764117507,8.88336291691676
6,2.5,1.0,0,0,4,8,98058,2015,1,0,1967,48,12.899222326086994,8.026496938945412,9.747593687577451,7.897668150726906,9.682778535337379
3,2.75,2.0,0,0,4,8,98022,2014,7,0,1993,21,12.621491384816093,7.523481312573497,9.084890521258767,7.523481312573497,9.06554578707295
3,1.75,1.5,0,0,4,7,98024,2014,10,0,1970,44,12.706850963741102,7.186144304522325,9.177403871729918,7.057036981697891,9.177403871729918
3,1.75,2.0,0,3,3,9,98028,2015,3,0,1980,35,13.45883704259595,7.596392304064196,9.472781556562168,7.9658927350845286,9.33617975681533
1,1.0,1.0,0,0,3,5,98055,2014,8,0,1922,92,11.744045122410057,6.415096959171596,8.38958706681109,6.994849985833071,8.503297086224126
4,1.0,1.5,0,0,3,7,98005,2014,7,0,1955,59,13.652992804936396,7.824445930877619,10.485786967760543,7.9658927350845286,10.609328821154959
3,2.0,1.0,0,0,4,7,98034,2014,12,0,1965,49,12.91164481522143,7.273092595999522,8.912742634737025,7.496097345175956,9.029417836095936
6,4.5,2.0,0,0,3,8,98103,2014,8,0,1987,27,13.676134691052392,7.919719760924575,8.38958706681109,7.528869256642251,8.38958706681109
3,1.75,1.0,0,2,3,8,98126,2015,3,0,1951,64,13.091906231773164,7.490529402060711,8.821142236331891,7.1785454837637,8.704336438489406
2,2.0,2.0,0,0,3,8,98122,2015,1,0,2004,11,12.899222326086994,6.957497370876951,7.068172000388042,7.201170883281678,7.183870715062453
3,2.5,2.0,0,0,3,7,98038,2014,9,0,2011,3,12.611374406964662,7.484930283289661,8.444837529224097,8.02322468471667,8.255568653283746
4,2.5,2.0,0,0,3,8,98034,2015,3,0,1994,21,13.279368835614243,7.696667081526462,9.116029692504942,7.7279755421055585,9.093918908958932
4,2.0,2.0,0,0,3,7,98115,2015,5,1,1980,35,13.112315061750808,7.450660796211539,8.596743470174246,7.32052696227274,8.596743470174246
5,4.5,2.0,0,0,3,12,98029,2015,3,0,2006,9,14.603968372873895,8.67265729404031,9.750860711077213,8.486940148245216,9.61700476065983
3,2.25,2.0,0,0,3,7,98074,2014,11,0,1984,30,13.010316110729669,7.327123292259293,9.552581649917311,7.333676395657684,9.18594521514146
3,1.0,1.0,0,0,4,7,98092,2015,4,0,1968,47,12.235636302128867,7.186144304522325,9.131297164635729,7.186144304522325,9.03788993497749
3,1.0,1.0,0,0,3,7,98116,2014,10,0,1930,84,13.122365377402328,6.976348070447749,8.434028950155469,6.994849985833071,8.434028950155469
4,2.5,2.0,0,0,3,8,98030,2014,11,0,1994,20,12.619839862232693,7.596392304064196,8.614682812693495,7.523481312573497,8.704833909687792
4,4.25,2.0,0,3,3,9,98052,2014,11,0,1982,32,14.038654909278163,8.513385953073284,9.472781556562168,7.951911381854188,9.333354147871328
2,1.0,1.0,0,0,3,6,98117,2014,7,0,1946,68,12.876465396508989,6.792344427470809,8.598588829620232,7.43307534889858,8.69851424787661
